Epoch	penalty	Crash_ratio	alpha	entropy	critic1	critic2	cost	LossPi	alpha_loss	critic1_loss	critic2_loss	cost_loss	sigma	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	Buffer_size	TotalEnvInteracts	Time
62	7.129957	0.007246377	0.0021899187	0.10233997	11.460827	11.460265	0.28579402	-9.822065	-31.248268	1.5020372	1.4864945	0.033777393	1.9614128	21.881691	5.246309	31.669235	-12.888055	1.817432	0.68821627	4.323764	0.0	30.050724	66998	248000.0	15252.046342134476
63	7.2252517	0.007352941	0.0019815615	0.10017934	11.592947	11.593357	0.2755078	-10.004434	-31.744991	1.485381	1.4678499	0.032421887	2.0594828	21.655602	5.0327306	29.463297	1.2812872	1.778807	0.64486814	4.850233	0.89485794	22.735294	67998	252000.0	15531.58836722374
64	7.3202567	0.0	0.0017930499	0.09893573	11.69083	11.690582	0.26885974	-10.124792	-32.24705	1.479846	1.4641833	0.031905342	2.1624575	21.832941	4.784018	31.791079	-11.1725235	1.7906214	0.7019542	4.4787188	0.0	28.430233	68998	256000.0	15774.051874399185
65	7.4153376	0.0057471264	0.0016223285	0.10429928	11.811497	11.810123	0.26247814	-10.250585	-32.791485	1.498082	1.4825178	0.032172706	2.27058	21.765457	4.510367	30.350636	5.3526874	1.7999986	0.761235	5.095596	0.6641828	23.051723	69998	260000.0	16021.024156570435
66	7.510608	0.01724138	0.0014679808	0.10064523	11.912402	11.911856	0.25446284	-10.391438	-33.278088	1.4944553	1.4809366	0.031406254	2.384109	21.826212	5.2529526	30.869982	-3.6969614	1.8775526	0.74382895	5.2578473	0.92897594	22.862068	70998	264000.0	16263.500760793686
67	7.605423	0.0057471264	0.0013282647	0.10396109	12.024113	12.02555	0.24890767	-10.530818	-33.81022	1.5082335	1.4911094	0.031626984	2.5033145	21.74252	4.8314056	32.239388	-3.6953712	1.8403292	0.77737075	6.3351755	0.8935742	23.005747	71998	268000.0	16502.93338727951
68	7.700759	0.0057471264	0.0012018032	0.104424864	12.137078	12.138342	0.24457838	-10.637459	-34.32387	1.5115913	1.4977807	0.030535867	2.6284804	22.470068	4.36766	31.90731	-1.7146322	1.7653921	0.62479395	5.060036	0.66369176	23.091953	72998	272000.0	16738.250302553177
69	7.7963095	0.011627907	0.0010874617	0.10183775	12.2207365	12.219053	0.23943716	-10.745482	-34.8166	1.5177026	1.5018357	0.03057865	2.7599041	21.322807	4.396857	30.681965	3.906044	1.8912098	0.7958958	4.840014	0.66460514	23.168604	73998	276000.0	16980.40390586853
70	7.891706	0.0	0.0009840127	0.09851862	12.351964	12.353361	0.23384608	-10.904451	-35.303566	1.5106069	1.4931267	0.029759353	2.8978996	21.734386	4.22082	29.391357	11.30325	1.7888263	0.6770308	4.544984	0.66433	22.77841	74998	280000.0	17223.244116544724
71	7.986389	0.0	0.0008903941	0.09961589	12.450221	12.447123	0.2262879	-11.016034	-35.821056	1.5188104	1.5021081	0.029597232	3.0427945	22.359945	3.8445966	30.454317	12.839652	1.7774357	0.76628906	6.169831	0.6638386	23.01156	75998	284000.0	17462.79186797142
72	8.081324	0.0056818184	0.000805639	0.10192405	12.543248	12.543358	0.22361545	-11.117444	-36.347523	1.5271741	1.508604	0.029098839	3.1949344	22.09562	4.218757	31.085375	-0.110886134	1.7722279	0.7057341	4.556072	0.87807596	22.920454	76998	288000.0	17710.484116077423
73	8.176463	0.0	0.00072896766	0.10098252	12.649798	12.651934	0.21723327	-11.2430725	-36.850918	1.5283949	1.5111035	0.029137569	3.3546817	21.727804	3.787575	28.241638	12.175031	1.7840525	0.67166185	4.5580707	0.89486265	23.115606	77998	292000.0	17954.80662894249
74	8.271248	0.0	0.0006596288	0.09898593	12.72521	12.723637	0.21325599	-11.332247	-37.346313	1.5573854	1.5418794	0.028865231	3.5224156	22.2986	3.9739318	31.243492	12.380319	1.8126415	0.7179196	4.3920817	0.8894604	23.127167	78998	296000.0	18195.634034633636
75	8.366412	0.0	0.0005968511	0.100133665	12.816736	12.81745	0.20899606	-11.433569	-37.864704	1.51344	1.4998662	0.027774526	3.6985369	21.949236	3.8146343	31.310736	11.1296625	1.8398541	0.674763	4.407733	0.90948015	23.368422	79998	300000.0	18435.511348485947
76	8.46181	0.0	0.0005400611	0.09847342	12.909109	12.909635	0.2074766	-11.507774	-38.362095	1.5230904	1.505767	0.027826183	3.8834634	22.261005	3.8788347	31.668009	13.122465	1.7513152	0.6395603	4.501597	0.8980324	23.192982	80998	304000.0	18671.294401168823
77	8.5572	0.0056179776	0.00048867916	0.09760713	13.008188	13.00909	0.2029034	-11.620469	-38.86518	1.5325379	1.5151149	0.027496608	4.0776353	21.90869	4.1389384	29.370975	0.27340892	1.7327223	0.67057276	4.0441575	0.6646252	22.61236	81998	308000.0	18907.51354575157
78	8.652233	0.011560693	0.00044219743	0.09359705	13.104008	13.105162	0.19884154	-11.732836	-39.343765	1.505229	1.4908044	0.027098939	4.2815175	22.388811	4.1412525	30.462069	0.3968478	1.7319994	0.6341552	3.8175108	0.89335674	23.098267	82998	312000.0	19143.703726530075
79	8.747239	0.0	0.0004001361	0.0914507	13.185824	13.186991	0.19450152	-11.823158	-39.83604	1.5176531	1.5055754	0.02694313	4.4955935	22.608664	3.4667144	29.749302	13.448687	1.7629743	0.67108905	4.565559	0.90772504	23.132948	83998	316000.0	19385.639567375183
80	8.842293	0.01923077	0.0003620777	0.091735534	13.260279	13.260682	0.19214438	-11.8780985	-40.34729	1.5165433	1.4976671	0.026501311	4.720374	22.496012	4.1151495	33.23945	8.098066	1.7520138	0.73377025	4.5409245	0.66577053	22.762821	84998	320000.0	19644.732248544693
81	8.937485	0.0	0.0003276137	0.093153186	13.344187	13.343668	0.18834727	-11.968772	-40.867966	1.5131128	1.4967374	0.026140876	4.9563932	22.016172	4.723356	31.382465	-12.573627	1.809779	0.69063646	4.9780016	0.0	29.384106	85998	324000.0	19915.349122285843
82	9.032254	0.0	0.00029640374	0.09081568	13.41166	13.414635	0.1849408	-12.048387	-41.35882	1.5027997	1.4846802	0.025728961	5.2042117	22.24997	3.4349523	30.442312	14.507433	1.7449623	0.60951054	5.118408	0.90860784	23.277456	86998	328000.0	20162.828815460205
83	9.126961	0.0057142857	0.00026816715	0.09003932	13.495354	13.494488	0.1814961	-12.134995	-41.862133	1.5049468	1.4890249	0.025502607	5.4644217	22.1546	3.8349457	31.214134	2.659967	1.7446548	0.6864282	4.164371	0.6645182	22.874287	88000	332000.0	20425.264724254608
84	9.222082	0.016949153	0.0002426187	0.086653806	13.566628	13.568297	0.17937379	-12.189328	-42.343533	1.5033633	1.4844404	0.025397459	5.7376437	21.857971	4.5685186	30.029219	1.0610588	1.7329477	0.6991355	5.665992	0.66320306	22.514124	89000	336000.0	20678.824506521225
85	9.316885	0.006802721	0.00021950812	0.085618466	13.635299	13.636525	0.1756797	-12.266932	-42.84401	1.4870335	1.4713162	0.024920154	6.024525	22.759157	4.1350465	30.080662	-0.88006616	1.8651171	0.77810484	4.342484	0.89592737	23.408163	89998	340000.0	20968.643926143646
86	9.411899	0.0	0.00019859379	0.08434293	13.698074	13.700255	0.17532502	-12.312973	-43.34232	1.4828261	1.4687004	0.025135323	6.325751	22.55531	4.4012804	29.14017	-12.572573	1.8269472	0.6348231	5.2562227	0.0	29.406452	90998	344000.0	21256.387647390366
87	9.507246	0.0056179776	0.0001796708	0.08696579	13.76916	13.770471	0.17236865	-12.37943	-43.874107	1.4863138	1.470897	0.024174737	6.6420403	22.32121	3.85606	30.046919	6.556512	1.7400993	0.68613744	5.1852455	0.90789354	22.55618	91998	348000.0	21516.38153576851
88	9.602401	0.0057471264	0.00016255242	0.08591817	13.832973	13.832324	0.17183653	-12.408319	-44.374256	1.4827964	1.469013	0.02473459	6.974141	22.98079	4.0610175	31.386702	1.8940934	1.8073016	0.6812378	4.1102486	0.9077083	22.902298	92998	352000.0	21786.257960557938
89	9.697678	0.0	0.00014706573	0.08652457	13.923005	13.923446	0.16770817	-12.531096	-44.888832	1.4648297	1.4498785	0.023929428	7.3228474	22.500275	4.0306306	31.927639	10.2911215	1.7728875	0.67568743	4.776799	0.9092815	23.143679	93998	356000.0	22052.61128258705
90	9.792389	0.011363637	0.00013305228	0.08830266	13.960306	13.960045	0.16643389	-12.528496	-45.41404	1.4904313	1.4786894	0.02376321	7.6889906	22.376759	4.2300715	31.099375	2.1514335	1.7820256	0.78146136	6.6337905	0.66558814	22.517046	94998	360000.0	22305.640644311905
91	9.887138	0.0	0.00012037477	0.08748752	14.036467	14.036234	0.16312265	-12.608043	-45.916092	1.4534113	1.4401212	0.02300583	8.073441	22.19702	3.6501489	31.365812	11.226569	1.8289335	0.77710044	4.7155485	0.6648547	22.740112	95998	364000.0	22565.18203520775
